acceptedSymbol,taxon_id
"LACA2","50333"
"LACA8","164422"
"LADE","164423"
"LADED","241235"
"LADEF","241236"
"LADES2","241237"
"LAEX","1262165"
"LAIN15","1560954"
"LAIN2","133331"
"LAINI","241238"
"LAINO","241239"
"LARE2","1341320"
"LAST2","NaN"
"LATR5","164424"
"LAUR","286560"
"LAURM","NaN"
"LAURU2","NaN"
"LAUR2","877372"
"LAVE4","164426"
"LAPO","NaN"
"LAAE","164427"
"LACA3","119802"
"LAIN4","426980"
"LARU4","574919"
"LACE","164428"
"LAOC3","148438"
"LAOCC","148166"
"LAOCO","148167"
"LAKA2","143786"
"LALA","58721"
"LALY","69848"
"LAOC","69849"
"LATR2","68205"
"LATRA","241240"
"LATRT","241241"
"LADI3","140119"
"LAGR4","332738"
"LALI","348439"
"LASL","288283"
"LASO","279651"
"LASOP","NaN"
"LASOS","NaN"
"LAPO4","164432"
"LALA5","348440"
"LACO4","58287"
"LABU","77628"
"LACA7","50987"
"LACAB","68545"
"LACAC2","79970"
"LACAM3","68544"
"LACH2","60136"
"LACO6","77629"
"LACO7","77630"
"LADE8","57995"
"LAFE","57996"
"LAFR4","57997"
"LAGL3","60137"
"LAGL4","57998"
"LAGLC","57999"
"LAGLG2","64193"
"LAGR10","56761"
"LALE4","77631"
"LAMA8","64253"
"LAMI4","58001"
"LAMI5","58002"
"LAOR3","1463080"
"LAPL2","60138"
"LAEF","273734"
"LATE6","77632"
"LABI3","77634"
"LABI2","164433"
"LABR","164434"
"LABRB","236598"
"LABRZ2","236599"
"LADE3","77636"
"LAEU","164435"
"LAGL8","70093"
"LAGR3","164436"
"LAGR9","164437"
"LAHI4","77637"
"LAHO2","164438"
"LAJA","77638"
"LAJAJ","555450"
"LAJAM","118549"
"LAJAP","241242"
"LAJAP2","241243"
"LAJAP3","241244"
"LAJE","60192"
"LAJEC","81010"
"LAJEJ","81011"
"LALA6","84727"
"LALA3","77639"
"LALAA","81012"
"LALAB2","241246"
"LALAL2","81013"
"LALAL3","241247"
"LALAT","81014"
"LALI2","61005"
"LANE3","77640"
"LANEC","236602"
"LANEL","236603"
"LANEN2","NaN"
"LANEP4","NaN"
"LANEP5","NaN"
"LANEP6","NaN"
"LANEN","81015"
"LAOC2","164440"
"LAPA4","871855"
"LAPA5","164441"
"LAPAP2","241253"
"LAPAU","241254"
"LAPO2","164442"
"LAPOI","236606"
"LAPOP","941894"
"LAPOH","NaN"
"LAPOP2","NaN"
"LAPO3","77643"
"LAPU3","59263"
"LARI","77644"
"LASP3","77645"
"LASU","77646"
"LASUA","1464699"
"LASUS","181575"
"LATO","77647"
"LAVE","164444"
"LAVE2","50320"
"LAVEA","81016"
"LAVEB","57044"
"LAVEL","236610"
"LAVEL2","236611"
"LAVEV","53109"
"LAIN7","164445"
"LAAS","164446"
"LAASA","181499"
"LAASG","181500"
"LACA4","60971"
"LACH","60139"
"LADI4","77650"
"LAFR2","60140"
"LAGA","64246"
"LAGL5","58003"
"LAHE","58004"
"LAHI3","58838"
"LAJO","77651"
"LALE3","77652"
"LAMU2","58005"
"LAPE","58006"
"LAPEA","58007"
"LAPEP","58839"
"LAPL","50876"
"LASE2","77653"
"LEKR","NaN"
"LEKR2","493752"
"LEAL2","164448"
"LEALA","241256"
"LEALB","241257"
"LEAU","164449"
"LEAUA2","241258"
"LEAUT","241259"
"LECR","164450"
"LECRC","241260"
"LECRE","241261"
"LEEX","164451"
"LEEXE","241262"
"LEEXL","241263"
"LEEXL2","241264"
"LEST7","164452"
"LETO","164453"
"LEUN","164454"
"LECA67","222837"
"LECE","164455"
"LEDE4","164456"
"LEDI","164457"
"LEIN","164458"
"LEIND","241270"
"LEINI2","241271"
"LEINJ","241272"
"LEINL","241273"
"LELA11","164459"
"LEMA","164460"
"LEMAM","241274"
"LEMAV","241276"
"LEME2","164461"
"LEMI","164462"
"LEMU3","164463"
"LEPU4","164464"
"LEPUM","241277"
"LEPUP2","241278"
"LERA","164465"
"LESA","556695"
"LESE7","131553"
"LEST","164467"
"LETE","164468"
"LETO2","164469"
"LECO8","NaN"
"LEGL","164470"
"LEGR","126555"
"LEPA11","57639"
"LEPAD","57645"
"LEGU2","346376"
"LEHE","164471"
"LELE2","164472"
"LEMO","164473"
"LEOR","64177"
"LEVI2","130043"
"LELI","60170"
"LELY6","157699"
"LEBU","164475"
"LEFL","157706"
"LEPI16","819856"
"LEPIO","916237"
"LEPIP","820234"
"LEAL40","164476"
"LEAU15","164477"
"LEBE4","164478"
"LEBL","164479"
"LECA62","164480"
"LECA65","164481"
"LECAC6","241280"
"LECA63","164482"
"LECA64","164483"
"LECL5","NaN"
"LECL6","164484"
"LEDI30","164485"
"LEFL24","164486"
"LEFLF3","236631"
"LEFL23","164487"
"LEGL24","164488"
"LEGLA2","241282"
"LEGLG2","241283"
"LEGLO2","241284"
"LELA40","164489"
"LELA41","164490"
"LELAG2","NaN"
"LEMI27","164491"
"LEMIH","575115"
"LEMIM3","241286"
"LERU17","164493"
"LERUA","1171544"
"LERUR","NaN"
"LESH9","1152846"
"LEUL4","164495"
"LEULB","236633"
"LEULU","236634"
"LEHA10","338868"
"LEMY6","338872"
"LESA16","338882"
"LESU37","637413"
"LEAE2","818696"
"LEGI","63913"
"LEMI3","54518"
"LEMI6","59076"
"LEOB2","129482"
"LEPE","164497"
"LETR","77655"
"LETU2","77656"
"LEVA","59077"
"LETE4","164498"
"LEPU5","1116048"
"LECA55","549077"
"LEDO3","1226551"
"LEEL2","490980"
"LERU5","1226554"
"LERU2","777220"
"LESA3","1362050"
"LESE2","1226556"
"LEVE","1391066"
"LEVER","NaN"
"LEVEV","NaN"
"LEWO","1065470"
"LEME","164503"
"LECA3","57114"
"LECA4","77657"
"LEFR","77658"
"LEGA","77659"
"LEHA","164504"
"LERO8","77660"
"LEPE4","164505"
"LEAL4","164508"
"LEALA3","241287"
"LEALA4","241288"
"LEALE","241289"
"LEALJ","241290"
"LEAR5","164509"
"LEAU3","164511"
"LEBA","164512"
"LEBI","164513"
"LEBIO","241291"
"LECR12","164515"
"LEDA2","164516"
"LEDI2","58080"
"LEDIA","58081"
"LEDID","241297"
"LEFL2","77667"
"LEFLF","181502"
"LEFLF2","1466857"
"LEFR2","77668"
"LEFRF","1052437"
"LEFRS","241300"
"LEHU8","164519"
"LEIN5","164521"
"LEINH","241301"
"LEINI","241302"
"LEJA","58082"
"LEJAA","181503"
"LEJAJ2","181504"
"LELA","58083"
"LELAL","58084"
"LELAW","241303"
"LELA3","60154"
"LELAH2","181505"
"LELAL3","68820"
"LEMO2","77670"
"LEMOA","241304"
"LEMOC","241305"
"LEMOC4","241306"
"LEMOC5","241307"
"LEMOC6","241308"
"LEMOG","241309"
"LEMOJ","148176"
"LEMOM","241310"
"LEMON","241311"
"LEMON2","1470266"
"LEMOT","241313"
"LEMOW","241314"
"LENA2","164522"
"LENI","47202"
"LENIH","241315"
"LENIN","56991"
"LENIO","56995"
"LEOB","77671"
"LEOBI","241316"
"LEOBO","241317"
"LEOR2","448420"
"LEOS","164523"
"LEOX","60155"
"LEPA17","164524"
"LEPA42","164525"
"LEPI2","NaN"
"LERA2","77674"
"LERAB2","241318"
"LERAD2","241319"
"LERAR3","241320"
"LERE10","1580876"
"LESE4","164529"
"LESO","164530"
"LEST2","58865"
"LETH2","77675"
"LEVI3","77676"
"LEVIM","241321"
"LEVIM2","79971"
"LEVIP","241322"
"LEVIR","181506"
"LEVIV2","318194"
"LEPO13","164531"
"LEBU2","164532"
"LELA4","77677"
"LESQ","58010"
"LEFI13","164533"
"LERE17","123769"
"LESA23","164534"
"LETR4","890796"
"LEMU14","509368"
"LETH6","164535"
"LEPY","128870"
"LEPY70","164536"
"LEGR6","339553"
"LEQU","439600"
"LEDU","77678"
"LEFU21","897383"
"LEFUF","1032400"
"LEFUU","79974"
"LENE2","164539"
"LEPA6","77680"
"LEPAB","79975"
"LEPAM","315410"
"LEPA3","164540"
"LESC","164541"
"LEVI4","164542"
"LEVI5","77681"
"LEVI10","NaN"
"LELA7","1318651"
"LECA7","59455"
"LECAC2","236653"
"LECAL","236655"
"LECAT","704697"
"LEHU7","164545"
"LERI6","164546"
"LESM2","164547"
"LEEX4","164548"
"LEFL18","164549"
"LESH4","164550"
"LEEL14","164551"
"LEAU10","275043"
"LECU11","164553"
"LEAC11","58972"
"LEAM13","58970"
"LEAN19","58969"
"LEAU16","58973"
"LEAUA3","79976"
"LEAUD","79977"
"LEBI8","64245"
"LEBO9","77682"
"LEBR20","77683"
"LECI18","77684"
"LECIC2","181771"
"LECIN","181772"
"LEFI14","77686"
"LEFL27","NaN"
"LEFLF5","NaN"
"LEFLG2","NaN"
"LEFLH2","NaN"
"LEGR23","77688"
"LEHA11","1491326"
"LEJE","77690"
"LELA43","77691"
"LELE29","77692"
"LELI14","64244"
"LEMI29","77693"
"LEMO19","77694"
"LENU7","77695"
"LENU8","77696"
"LENUH","79981"
"LENUN","79982"
"LENUP","79983"
"LEOB14","77697"
"LEPA50","77698"
"LEPA51","58965"
"LEPY4","77699"
"LEPYC","79984"
"LEPYP","79985"
"LERA15","77700"
"LERO7","77701"
"LESE17","77702"
"LESE18","77703"
"LERE","164556"
"LESP","164557"
"LEAR26","164558"
"LESA14","164559"
"LEAN15","164560"
"LEAU11","164561"
"LEGR21","164562"
"LEOB9","164563"
"LEPO14","164564"
"LENE15","157678"
"LEAC","NaN"
"LEBR2","NaN"
"LELO","NaN"
"LEMA6","NaN"
"LENE8","NaN"
"LENU","NaN"
"LEOB3","NaN"
"LESI2","NaN"
"LEAN","164565"
"LECA8","125186"
"LEFR5","164569"
"LEHI2","138983"
"LEHIC","236667"
"LEHIH2","236668"
"LELE5","164570"
"LEPR","129555"
"LERE2","130742"
"LEST5","164571"
"LETE2","164572"
"LEVI6","154326"
"LEVI7","119138"
"LEMA5","NaN"
"LEAL","164574"
"LEALA5","241326"
"LEALS","NaN"
"LEAN2","164575"
"LEAR2","164576"
"LEAR6","164577"
"LEARA2","241328"
"LEARA","241329"
"LEAR3","56745"
"LEAR4","164578"
"LEAU5","164579"
"LEAU4","164580"
"LECA9","164581"
"LECA18","164582"
"LECA10","164583"
"LECAC5","241330"
"LECAL3","241331"
"LECI2","164584"
"LECO2","164585"
"LECO10","164586"
"LECO7","164587"
"LEDE2","164588"
"LEDE3","164589"
"LEDO2","164590"
"LEEN","164591"
"LEFE","164592"
"LEFI2","164593"
"LEFR4","164594"
"LEGA2","164595"
"LEGL2","164596"
"LEGO2","164597"
"LEGO3","164598"
"LEGO","164599"
"LEGOD","241332"
"LEGOG","241333"
"LEGR2","164600"
"LEGRG","236669"
"LEGRN","236670"
"LEGR3","164601"
"LEHE3","164602"
"LEHEH","241334"
"LEHEL","241335"
"LEHI3","164603"
"LEHU","164604"
"LEIN3","148178"
"LEKA","164605"
"LEKI","148179"
"LEKIB","236671"
"LEKID","236672"
"LEKIK","236673"
"LEKIC2","NaN"
"LEKIK2","NaN"
"LEKIL","236674"
"LEKL","164606"
"LELA6","164607"
"LELAB3","236675"
"LELAH3","241337"
"LELAL4","236676"
"LELA9","164608"
"LELE9","164609"
"LELE26","164610"
"LELI2","164611"
"LELU","164612"
"LELY","164613"
"LEMA4","164614"
"LEMC","164615"
"LEMO3","164616"
"LEMU2","164617"
"LENA8","164618"
"LEOB13","164619"
"LEOC","164620"
"LEOCC2","236677"
"LEOCO","236678"
"LEOV","164621"
"LEOVA","236679"
"LEOVO","236680"
"LEPA4","164622"
"LEPA10","164623"
"LEPA7","164624"
"LEPA8","164625"
"LEPE24","164626"
"LEPE3","164627"
"LEPI3","164628"
"LEPR3","164629"
"LEPR2","164630"
"LEPU15","164631"
"LEPU2","164632"
"LERE4","164633"
"LERU4","164634"
"LESE","164635"
"LEST8","164636"
"LESU","148292"
"LETE3","164637"
"LETH3","164638"
"LETU7","164640"
"LEUT","164641"
"LEVA2","164642"
"LEVI22","164643"
"LEWA2","164644"
"LEAR33","77713"
"LEGE","61925"
"LEGL18","58020"
"LEGLG","58840"
"LEGLP","241338"
"LEGLT","81018"
"LEHO","56968"
"LELE13","58023"
"LELEL","58024"
"LELEP","241339"
"LELER2","241340"
"LELE7","63001"
"LEMI5","63002"
"LEMIG","64247"
"LEMIM","325860"
"LENA","77714"
"LENE3","60508"
"LENEA","241341"
"LENEM","241342"
"LENEN","241343"
"LERA3","77716"
"LERAA","241344"
"LERAR","241345"
"LETE8","58025"
"LEVI8","77717"
"LEVIG","181773"
"LEVIV","181774"
"LEPU3","164645"
"LERE5","82198"
"LEDE23","899587"
"LEAL35","164650"
"LEAN16","164651"
"LEGL19","122658"
"LEMO4","49647"
"LEBR12","164652"
"LEBRA","241346"
"LEBRB","241347"
"LEJU4","164653"
"LECL7","164654"
"LECO45","164655"
"LEUN3","164656"
"LEXA5","164657"
"LEAC8","701710"
"LECA12","164659"
"LEFR3","123118"
"LEMI4","164660"
"LEGR7","164661"
"LENA3","164662"
"LEKI2","NaN"
"LEMU","164663"
"LEAX","127488"
"LEDA","77720"
"LEFO","898153"
"LEMO5","123479"
"LEWH","81461"
"LEBR","77721"
"LECA11","77722"
"LECO3","144056"
"LECOC","241348"
"LECOR2","241349"
"LECOW","241350"
"LECO4","77723"
"LECO5","77724"
"LECOC2","81021"
"LECOH","81022"
"LECOH2","81023"
"LEDI3","77725"
"LEGL4","77726"
"LEKE","77727"
"LEKEH","79986"
"LEKEK","79987"
"LELE8","77728"
"LELO2","77729"
"LEMA3","164667"
"LENE5","77730"
"LEOP","77731"
"LEPY2","77732"
"LERE7","47360"
"LEREM","81024"
"LERER","81025"
"LESA17","164668"
"LESE3","77733"
"LEST6","77734"
"LETR2","62363"
"LEPI15","NaN"
"LEMU4","446700"
"LEUC","NaN"
"LEVA3","446701"
"LEAJ","859267"
"LEAM","164669"
"LECI4","164672"
"LECO12","164673"
"LEFL4","164674"
"LEIN6","164675"
"LEMO8","61067"
"LEMOM2","118426"
"LEMOV","236692"
"LEPA12","164677"
"LESA4","164679"
"LESAM","236693"
"LESAS","236694"
"LESAS2","236695"
"LESI5","164680"
"LETR5","57184"
"LIBO7","NaN"
"LIFA","1464599"
"LIFR6","793774"
"LIFR","NaN"
"LIGL3","NaN"
"LIJO3","NaN"
"LIMA19","NaN"
"LIOR3","NaN"
"LIRI2","NaN"
"LIST6","NaN"
"LIWE2","NaN"
"LIAC","164681"
"LIAE3","372070"
"LIAS","130380"
"LIASA","241351"
"LIASI","241352"
"LIASS","241353"
"LIBR","164682"
"LICH2","164683"
"LICO17","164684"
"LICY","164685"
"LICY2","164686"
"LIDE4","164687"
"LIDED","241354"
"LIDEI","241355"
"LIEL","120831"
"LIELB","550438"
"LIELC","241356"
"LIELE","241357"
"LIELK","934706"
"LIEL7","781401"
"LIGA","164688"
"LIGH","164689"
"LIGL5","164690"
"LIGR9","164691"
"LIHE2","164692"
"LILA","164693"
"LILI","130381"
"LIMI7","164694"
"LIOH","164695"
"LIOL2","164696"
"LIPA17","928991"
"LIPA8","164697"
"LIPI7","781402"
"LIPR3","164699"
"LIPU","130379"
"LIPUM","241360"
"LIPUM2","371814"
"LIPUP","241362"
"LIPY","48691"
"LIPYL","48683"
"LIPYP","241363"
"LISA9","164700"
"LISC2","118772"
"LISCN","241364"
"LISCN2","241365"
"LISCS3","241366"
"LISP4","164702"
"LISP","117439"
"LISPR","241368"
"LISPS","241369"
"LISQ","164703"
"LISQA","241370"
"LISQC","241371"
"LISQG","241372"
"LISQH","241373"
"LISQS","241374"
"LISQ2","129318"
"LITE6","164704"
"LITEQ","241375"
"LITET2","241376"
"LITE","164705"
"LITU3","164706"
"LIVI8","119804"
"LIMI5","127400"
"LIRI4","1007830"
"LIBR5","277937"
"LIPA9","1064348"
"LITR","223610"
"LIAP","59298"
"LICA15","223652"
"LICA","77737"
"LICA16","223653"
"LICA2","223654"
"LIFI","223655"
"LIGR","77738"
"LIPO","900590"
"LIPOB","241377"
"LIPOP","241378"
"LISC3","891012"
"LISCH","236701"
"LISCS2","236702"
"LITE2","223657"
"LIVE","223658"
"LISC4","223663"
"LICA31","200063"
"LICH","200069"
"LIMA7","60122"
"LIOC","77742"
"LISC7","223664"
"LISCR","241379"
"LIPS","NaN"
"LIBO","77743"
"LICA3","57131"
"LICAC","236703"
"LICAE","488925"
"LICA4","154502"
"LICAA","236705"
"LICAC2","236706"
"LICO","77744"
"LIGR2","223667"
"LIHU","59575"
"LIHUH","59577"
"LIHUO2","709971"
"LIIR","223668"
"LIKE","48927"
"LIKE2","77745"
"LIMA","61511"
"LIMI","223670"
"LIMI9","223671"
"LIOC2","62759"
"LIPA","57129"
"LIPAP2","61829"
"LIPAP5","79988"
"LIPAS","62231"
"LIPAV","79989"
"LIPAW2","79990"
"LIPA2","77746"
"LIPA3","59584"
"LIPH","61253"
"LIPHA","503935"
"LIPHP","241380"
"LIPY5","223672"
"LIRU","60499"
"LISU","85008"
"LIWA","71053"
"LIWAP2","79991"
"LIWAW2","79992"
"LIFR2","223678"
"LIAL3","69921"
"LIALA","79993"
"LIALV2","79995"
"LIBA2","77747"
"LIDO2","51336"
"LIDOD","51341"
"LIDON2","51342"
"LIDOO","704692"
"LIDOR2","51339"
"LIDOS2","51340"
"LIFL2","77748"
"LIFLB","79997"
"LIFLC2","79998"
"LIFLF","79999"
"LIGR7","550420"
"LIGRG2","NaN"
"LIGRP2","550421"
"LIMA20","181602"
"LIMO2","77749"
"LIPU8","1152874"
"LIPUG","1152875"
"LIPUP2","1555659"
"LIST5","NaN"
"LIVI3","77750"
"LILA7","850573"
"LISP2","77751"
"LIAR","223773"
"LILU3","NaN"
"LIFR3","774058"
"LIFRB","NaN"
"LIINR","NaN"
"LIPI2","223778"
"LIPU2","223779"
"LICA5","63364"
"LICA17","133293"
"LILI4","223782"
"LIAC2","61107"
"LIAQ","59016"
"LIAU6","60248"
"LIPU5","223790"
"LICO16","156855"
"LIRE13","156858"
"LIAR2","77760"
"LIBE","77761"
"LIBI2","58249"
"LICA36","844115"
"LICA37","77763"
"LICO2","77764"
"LIDE2","77765"
"LIDI","77766"
"LIDI2","57648"
"LIFI3","77767"
"LIGL6","NaN"
"LIIN10","77768"
"LIJA2","77769"
"LIJO","77770"
"LIKI","77771"
"LIMA2","77772"
"LIOR","77773"
"LIPA4","77774"
"LIPU11","52148"
"LIWA4","569448"
"LIBR9","223833"
"LIME9","223834"
"LIBE3","54793"
"LIBEB","241383"
"LIBEP","241384"
"LIME7","223835"
"LISU8","223836"
"LICR","223837"
"LIDI4","282915"
"LIDU","77779"
"LIDUA","194324"
"LIDUD","241385"
"LIGR8","142715"
"LIMO3","223838"
"LITE3","135211"
"LIEN","223839"
"LILA3","275637"
"LILO6","1002243"
"LILU4","427043"
"LIOB6","550125"
"LIPO2","332740"
"LIPR7","1272145"
"LIQU","273733"
"LIQUA","1002282"
"LIRE2","223840"
"LIREL","1002289"
"LIREM","241387"
"LIREP","867193"
"LIST3","273739"
"LISTJ","1002307"
"LITE13","137436"
"LIWA5","427036"
"LIFL8","NaN"
"LIBO3","77780"
"LIBOA","1340721"
"LIBOB","513544"
"LIBOL2","81026"
"LIAL2","223848"
"LIAR5","223849"
"LIAR3","148943"
"LIAU4","223850"
"LIAUA","1555603"
"LIAUG","241389"
"LIBE2","223852"
"LIBEB2","241390"
"LIBEF","241391"
"LICA14","223853"
"LICAC3","241392"
"LICAS","241393"
"LICO3","223854"
"LIEL3","223855"
"LIFL","223856"
"LIFLC","241394"
"LIFLF2","241395"
"LIHU2","223857"
"LIIM","223858"
"LIIN","204344"
"LIKI2","223859"
"LILE3","60490"
"LILEA","60492"
"LILEL4","60493"
"LILEL2","60495"
"LILU","223860"
"LIMA10","223861"
"LIME2","154327"
"LIMEM","241396"
"LIMET","241397"
"LINE","223862"
"LIPE2","963465"
"LIPR","60494"
"LIPU4","77782"
"LIRI","122585"
"LIRIR","241398"
"LIRIS","241399"
"LIRU2","223863"
"LISC5","223864"
"LIST","204346"
"LISU5","148944"
"LISU4","129626"
"LISUH","241400"
"LISUS","129624"
"LIVE2","223865"
"LIVI","204161"
"LIWE","223866"
"LIJO2","NaN"
"LIDO3","925121"
"LIEL2","283712"
"LIHA2","223896"
"LILI3","204347"
"LILO","131226"
"LIOD","773916"
"LIPA18","925123"
"LISA2","925124"
"LIVE3","276857"
"LIYA","1144527"
"LIAR6","77783"
"LIDR3","223901"
"LIMA4","141076"
"LIMI12","77784"
"LIOC3","77785"
"LIPR4","NaN"
"LIBR6","1246888"
"LICO10","223905"
"LICOA","241401"
"LICOC","241402"
"LIDE5","223906"
"LIFA2","223907"
"LIHE3","223908"
"LIIN4","223909"
"LIKA","223910"
"LILA6","1246887"
"LILO2","223912"
"LILOL","241403"
"LILOL2","241404"
"LIMI8","223913"
"LIMIE","241405"
"LIMIM","241406"
"LIOV2","917908"
"LIPE4","223914"
"LIRE5","223915"
"LIRO","223916"
"LISU6","1246891"
"LISU7","223918"
"LITE7","223919"
"LITE8","1246892"
"LIVE5","223921"
"LIWA2","223922"
"LIAL","223926"
"LIGR6","223927"
"LIMI6","335079"
"LIMIH","NaN"
"LIST2","49658"
"LITU","53582"
"LILA4","504732"
"LIVE4","NaN"
"LIAU2","223946"
"LIAU3","209202"
"LIBO4","223947"
"LICA10","223948"
"LICO5","50722"
"LICO6","50723"
"LICOC2","241407"
"LICON","241408"
"LISM","223949"
"LIPA7","288204"
"LIMU4","919252"
"LIAF","50803"
"LIAFA","1057081"
"LIAFM","772730"
"LIBO5","77787"
"LICA21","77788"
"LICY3","58323"
"LIGL2","77789"
"LIHE","53124"
"LIMA6","77790"
"LIPA5","77791"
"LIPAP3","81027"
"LIPAT","81028"
"LITE4","77792"
"LICA11","77794"
"LICA18","224006"
"LICA12","48595"
"LICA13","224007"
"LICAC8","241411"
"LICAC9","241412"
"LICO7","224008"
"LICO9","224009"
"LIIN2","59924"
"LILA2","224010"
"LIMA5","224011"
"LIMI3","224012"
"LIMU3","143646"
"LIOB5","224013"
"LIPA6","224014"
"LIPAP","241413"
"LIPAR2","241414"
"LIRU4","77795"
"LITU2","200070"
"LIVI2","224015"
"LIAE","224028"
"LIUN","197011"
"LLSE","148027"
"LLSEF2","1279959"
"LLSES2","1279961"
"LORO5","1305006"
"LOSP2","556141"
"LOSPO","NaN"
"LOSPS2","NaN"
"LOSPS3","NaN"
"LOAM4","224046"
"LOAMA","241415"
"LOAMG","241416"
"LOAN","224047"
"LOAP","128995"
"LOAPA","241417"
"LOAPG","241418"
"LOBE3","224048"
"LOBEB2","241419"
"LOBEB","241420"
"LOBO","224049"
"LOBR3","224050"
"LOCA","224051"
"LOCA2","48038"
"LOCL","327647"
"LODO","62352"
"LODU2","NaN"
"LODUD3","NaN"
"LODUP2","NaN"
"LODU","77796"
"LODUD4","241421"
"LODUS2","81030"
"LOEL","224054"
"LOFE2","129325"
"LOFE","128840"
"LOFL2","224055"
"LOFL3","224056"
"LOGA","224057"
"LOGAG2","236776"
"LOGAK3","236777"
"LOGL","224058"
"LOGL4","224059"
"LOGR5","224060"
"LOHI4","224061"
"LOHO2","129193"
"LOHY","224062"
"LOIN","62351"
"LOKA","118773"
"LOKA2","NaN"
"LOLA","148354"
"LOLAA","241422"
"LOMO3","224064"
"LONI","224065"
"LONU","224066"
"LOOA","224067"
"LOPA3","224068"
"LOPO","494253"
"LOPU","119142"
"LOPUM","241423"
"LOPUP","241424"
"LOPUP2","241425"
"LOPUS","241426"
"LORE3","224069"
"LORO4","791141"
"LOROP","NaN"
"LORO3","791142"
"LOSI","119806"
"LOSIL","241427"
"LOSIS2","241428"
"LOSP","128839"
"LOSPC","241429"
"LOSPH","241430"
"LOSPL","241431"
"LOSPS","241432"
"LOSPS4","241433"
"LOVI3","224070"
"LOVI4","791143"
"LOYU","224071"
"LOSQ","58105"
"LOSQA","181510"
"LOSQC","236779"
"LOSQS","58873"
"LOGL3","194147"
"LOGR8","224090"
"LODE8","77798"
"LOMA10","58254"
"LOSC6","58250"
"LOMA2","1272170"
"LOMAP3","NaN"
"LOBR7","224091"
"LOBA70","224092"
"LOWI2","224093"
"LOAR12","77799"
"LOCA19","NaN"
"LODE9","77800"
"LOPR","164707"
"LOGU","137394"
"LOLO5","1459232"
"LOAM2","348443"
"LOKU","164713"
"LOSO","348444"
"LOAM","164714"
"LOAT","164715"
"LOAU5","164716"
"LOBE4","164717"
"LOBI","77801"
"LOBIB","241434"
"LOBIL","81031"
"LOBR","164718"
"LOBR2","164719"
"LOBR9","606747"
"LOCA3","56824"
"LOCA4","77802"
"LOCA5","56213"
"LOCAC","64328"
"LOCAD","60123"
"LOCI","77803"
"LOCO","164720"
"LOCO2","164721"
"LOCO3","77804"
"LOCO8","164722"
"LOCO4","164723"
"LOCU","164724"
"LOCU2","164725"
"LODA","56825"
"LODAD","56829"
"LODAT","56828"
"LODI","77805"
"LODID2","81032"
"LODIM","81033"
"LODO2","164726"
"LOEA","164727"
"LOEN","77806"
"LOER2","164728"
"LOFA","164729"
"LOFAF","241435"
"LOFAH","241436"
"LOFO","1624190"
"LOFOD","236788"
"LOFOF","80003"
"LOFOF2","236790"
"LOFOI","80004"
"LOFOM","80005"
"LOGE2","164730"
"LOGO","164731"
"LOGR6","164732"
"LOGRA","241437"
"LOGRG","241438"
"LOGR","77808"
"LOGRD","241439"
"LOGRG2","241440"
"LOGR2","164733"
"LOHA","77809"
"LOHE2","77810"
"LOHO3","77811"
"LOHO","77812"
"LOID","164734"
"LOIN2","77813"
"LOJU3","148035"
"LOJU","164735"
"LOKN","851555"
"LOLA3","164736"
"LOLA4","164737"
"LOLU","77814"
"LOMA3","56826"
"LOMA4","77815"
"LOMAM","81034"
"LOMAP","81035"
"LOMA5","77816"
"LOMI2","164738"
"LOMI3","164739"
"LOMO","57905"
"LOMOL","236793"
"LOMOM","236794"
"LONE","77817"
"LONEN","81036"
"LONEP","81037"
"LONU2","77818"
"LONU3","164740"
"LOOB3","61793"
"LOOC2","164741"
"LOOR3","164742"
"LOOR","164743"
"LOPA5","164744"
"LOPA","77819"
"LOPA2","77820"
"LOPA9","504889"
"LOPE3","77821"
"LOPI","77822"
"LOQU2","164746"
"LORA","77824"
"LORE2","63994"
"LORI2","77825"
"LORO2","164747"
"LORO7","164748"
"LOSA2","164749"
"LOSA3","164750"
"LOSC3","164751"
"LOSCS","241441"
"LOSCT","241442"
"LOSE2","164752"
"LOSH","77826"
"LOSI2","128864"
"LOSIL2","241443"
"LOSIS","241444"
"LOST5","77827"
"LOSU4","164753"
"LOTA3","164754"
"LOTA4","1136244"
"LOTH","164755"
"LOTO2","77828"
"LOTR","77829"
"LOTR2","1521902"
"LOTRA","241445"
"LOTRB","241446"
"LOTRM","81038"
"LOTRT","81039"
"LOTU","164756"
"LOUT","56827"
"LOVA","77831"
"LOWA","164757"
"LORO","164758"
"LOHI3","282485"
"LODO5","290012"
"LOGL2","1245502"
"LOHE7","280612"
"LOAL","117329"
"LOAR","164760"
"LOCA6","164761"
"LOCAC3","241447"
"LOCA7","119807"
"LOCI3","77832"
"LOCO5","77833"
"LODI2","119808"
"LOFL","164762"
"LOHI","126145"
"LOHI2","53416"
"LOHIH","1058240"
"LOHIV","778354"
"LOIN4","60878"
"LOIN5","60881"
"LOINI","81040"
"LOINL","60990"
"LOOB","164764"
"LORE5","164765"
"LOSE","119809"
"LOSU2","58100"
"LOSUD","58872"
"LOSUJ","241450"
"LOSUS","81041"
"LOUT2","148098"
"LOVI","143508"
"LOVIC","241451"
"LOVIF","241452"
"LOVIS","241453"
"LOVIT","241454"
"LOVIV","241455"
"LOGR7","427091"
"LOAU","164768"
"LOAP2","NaN"
"LOAP3","164769"
"LOBI4","1541706"
"LOHE9","164771"
"LOHEC","NaN"
